Point_ID,OC,Elevation,lat,lon
33903796,36.1,218,56.37622523339173,-5.188102205022669
36303178,26.3,292,51.288889589668884,0.05939805565150883
33323140,103.8,387,50.514636230890815,-4.042117718000196
36063490,19.7,79,54.02844626279097,-0.9572924642006158
35843900,23.8,149,57.62509911951755,-2.3911249019662506
35303698,138.9,399,55.75723367041585,-2.667407820365716
35103682,69.5,391,55.584252299964234,-2.9344043966378055
35443698,88.7,362,55.77910515216202,-2.4475126650024257
34843674,197.7,544,55.4713411146716,-3.3162625618884265
35123644,45.1,251,55.25228585336381,-2.7939704432420966
34223734,47.6,88,55.891831816354035,-4.4730309052871915
34303740,109.4,235,55.95883560945037,-4.367107421606064
35123294,52.7,77,52.159873028019696,-1.882639510796961
34663776,119.1,284,56.338446755525595,-3.9150276738845413
36203366,22.9,100,52.94679131887669,-0.4699064012995643
37063284,15.3,97,52.320999637225555,0.9536855358143582
31623628,465.9,172,54.44303462573895,-8.078450981296513
31823598,36.0,120,54.22709486036709,-7.664188753037837
31983592,35.8,114,54.209613871917355,-7.402757562628633
33443404,30.7,97,52.85571536865983,-4.6174496101384115
34903644,16.8,189,55.21687616901309,-3.1346732449006627
34863646,71.4,304,55.22796215251991,-3.202420510259299
34543626,78.0,135,54.998573637392845,-3.6366436996780394
33403116,35.2,120,50.317012411462976,-3.867825615259681
34663624,120.9,72,55.00111958960524,-3.4461456955433905
34943428,29.0,110,53.317512078769255,-2.4794478800276463
34703778,48.3,126,56.36294935274536,-3.8578788467126954
34943770,21.3,101,56.33338216974724,-3.451088022793089
34403798,48.9,383,56.48585662220961,-4.400621922776771
34443796,60.8,182,56.475457493277176,-4.3302617391963025
34803774,25.7,127,56.34492245171236,-3.6861923951047975
34883760,130.1,361,56.23527191053081,-3.515292341114363
34403792,20.4,241,56.4331905486381,-4.380613170596855
34803896,441.5,318,57.417587394941144,-4.084893065301398
34163616,71.0,97,54.8451231870018,-4.188818293386808
33943818,15.0,63,56.57636823013108,-5.202017221619369
33143144,82.4,316,50.518651245322616,-4.3027173193646675
32543130,42.4,128,50.28801624502406,-5.093587013143198
32323116,94.7,185,50.124406700694465,-5.356158632726312
32783150,53.8,55,50.50733240083486,-4.818491939431232
33183158,55.9,177,50.6487354791252,-4.285234081742068
33303172,51.9,173,50.792716591885416,-4.156053027981853
33223152,67.4,249,50.60293939499076,-4.213300666205455
33843772,70.8,168,56.154798337954276,-5.199049926181666
33783424,99.9,202,53.09162501381108,-4.179111476339573
34343688,80.4,256,55.50925720772184,-4.137171039197961
34043428,114.3,78,53.171625121493754,-3.808472657324466
33903662,36.8,171,55.20224173184136,-4.734567949360184
34083688,33.8,101,55.4629740837303,-4.541005613483914
32883682,92.4,154,55.18053078327554,-6.371393499278447
32703676,64.1,96,55.09148798283954,-6.625119415396945
32403658,38.1,228,54.87241930107663,-7.015799432269571
32283648,38.0,194,54.76013495590716,-7.1604891350193345
32243630,64.6,178,54.59520689081906,-7.153834777024403
32723634,41.9,73,54.729665172200114,-6.442484915592442
35163414,64.8,245,53.22718450039958,-2.117988681392683
33283122,34.1,90,50.349371507231545,-4.049643583724527
34403708,48.0,297,55.695496974149776,-4.107173243038971
34843884,62.3,401,57.31914274074627,-3.979322547751192
50642910,18.8,903,48.84129814283021,20.155751964386678
52142920,15.8,113,48.725961297702874,22.197416598326
50602934,19.7,792,49.05976510674759,20.145747401180724
50102914,47.1,1135,48.941354956301446,19.431960350740365
48822884,22.5,398,48.80684866434753,17.6506783912159
49242832,18.9,215,48.30172218646416,18.14315068505921
49402872,23.6,254,48.64285087552646,18.41756907545984
49702880,42.8,565,48.682727777384386,18.834828984682733
50222920,91.3,1041,48.98088360330884,19.605031013716104
50522866,11.2,348,48.464351201144,19.914829101642066
49542830,17.5,161,48.25340386454492,18.54210666314874
49642882,44.7,597,48.707001212899854,18.756991332787997
50002954,19.2,787,49.30921359887936,19.364442907388757
50142948,30.2,1120,49.23961432885637,19.545100202098585
51542896,14.6,165,48.59912863540665,21.34087607906275
51362950,8.8,426,49.103043071436154,21.208011440291113
51002942,20.1,804,49.08006790215313,20.703734152089854
50302926,20.6,682,49.02489274928396,19.724104905376393
50602888,11.6,495,48.65045848735653,20.061725590966404
50562924,88.9,997,48.975722071282874,20.073129195154586
50322912,31.5,1039,48.897857083819005,19.726517096502885
50562928,28.7,1014,49.01131359922614,20.080447065385442
46742602,40.6,1387,46.43305361331787,14.591365409483037
47262606,134.8,1283,46.43793020163008,15.269410584359246
46842602,54.4,933,46.42741324985569,14.721131370623771
46682546,119.8,1050,45.93301815515201,14.47146139302453
47102628,220.6,1349,46.645526831728056,15.080648541073357
47162614,58.8,892,46.51608090997369,15.14660204391999
47242610,97.4,1217,46.475123417213524,15.246997606543903
47382606,41.7,997,46.430158236913286,15.425064410492244
47442606,39.5,875,46.426187584089156,15.502875815889704
47302608,41.7,1450,46.45332318393053,15.32309159498586
47182610,125.2,915,46.478908821764676,15.16910013007341
47442612,77.9,1017,46.48005182366373,15.508437938333046
46882592,152.2,807,46.33526491459395,14.765017109982825
46802588,80.1,1427,46.30388671756646,14.65826068217042
46762518,159.7,1172,45.67692521238931,14.553216540733551
46302578,30.7,1391,46.24021687955436,14.003947429455367
46362588,66.3,1073,46.32718988333529,14.088404447573216
46702512,61.1,798,45.62625067989348,14.472006718354113
46362570,94.1,1235,46.165347984694634,14.076104593034957
46562596,128.2,1184,46.38888172603826,14.353329298016904
46882520,245.1,1236,45.68818827310152,14.70832948232677
46982506,39.1,500,45.55657917362709,14.825201772944384
46622506,90.6,1166,45.576569191578734,14.365397909172724
46702502,135.3,1241,45.53633102925733,14.46467251478886
46542526,170.6,1041,45.76060083777003,14.277234360841206
46702596,441.9,1038,46.38134571175396,14.53487373196384
46082606,87.4,1288,46.502310213515614,13.736847842505565
46122606,70.0,1320,46.50048632497301,13.788851056110575
46142604,28.8,894,46.48158119997385,13.813565217629357
46382502,62.9,656,45.55280461604607,14.056037268269794
46282600,432.8,1420,46.43899486599064,13.992792688221773
45862576,20.3,499,46.24204156412523,13.433420605853158
46542598,70.7,1387,46.40791011675683,14.32884609980578
46342584,325.7,1076,46.292212937654945,14.059767187471937
46282592,102.9,1237,46.367066411658946,13.98742457011691
46302588,68.2,1244,46.33013255265539,14.010663013841478
46182544,115.3,1251,45.94013036142065,13.826956756099579
46402522,33.6,653,45.73171358486168,14.095028780322352
46082588,378.3,1320,46.34043942067993,13.725546764983957
46222554,116.9,1166,46.02820766566156,13.884865282634625
46302542,124.8,1009,45.91647507345088,13.980010317711995
46242604,47.5,1157,46.476881669417054,13.943511214934771
49104984,14.2,182,67.44584830463796,23.73403436683842
48685050,497.3,286,68.1033949450754,23.098283045148666
47325030,442.4,484,68.12880350839855,19.821218942206517
47185040,16.4,411,68.23604438065995,19.527568514044454
46805054,30.7,502,68.40685038446223,18.672899351326485
48265034,26.9,354,68.03022646634992,22.04192856652094
48525072,2.9,313,68.32556711996301,22.83184276606739
48505068,9.5,321,68.29341495863959,22.765084888279635
48585066,24.3,307,68.26224459528173,22.943447381454988
48585070,8.9,347,68.29772035760656,22.963288061819462
47545012,9.5,351,67.93895222495465,20.26858197907053
48665052,13.0,284,68.12453506914228,23.061515083642107
47144998,517.2,478,67.86477578455126,19.283687105869973
48845030,11.6,254,67.89862411314516,23.37006526426588
48745020,7.6,282,67.82728841903113,23.0895129999051
46364808,2.8,447,66.24215612349944,16.962009903577034
46644842,22.2,464,66.52091261600255,17.66648519003463
46544812,12.8,509,66.26133490464002,17.36704087248678
46044840,26.0,485,66.55755397449848,16.329575965111335
46664834,20.9,497,66.44710645036008,17.68915747153708
48665056,15.0,293,68.15999223905136,23.08139333524146
45684700,15.3,632,65.32462155394136,15.26899215195578
45564752,29.3,511,65.80091195921217,15.10254776244836
45764748,10.2,502,65.75110303765385,15.527447434499429
45584738,35.2,533,65.67349386151768,15.12140868211197
45564742,12.6,595,65.71084277322572,15.085237847736392
45764738,8.7,490,65.66108784730308,15.50874234278967
45784742,9.8,570,65.6956570604926,15.559280529625246
46024734,14.2,586,65.60560198499263,16.059400548009013
45804726,123.9,462,65.55020983871171,15.572165313809272
45544744,13.9,490,65.73017075856536,15.045540328035784
47565014,87.6,348,67.95413441346606,20.32305149196631
45544708,19.1,612,65.4059449197262,14.984722666859996
47324868,111.4,318,66.67916758722858,19.253773185519883
47084862,17.6,472,66.65345857262324,18.70103312314003
47204874,18.5,351,66.74711875445414,19.00598221109008
47184868,12.2,423,66.6957282520824,18.942287631994898
47344852,67.6,435,66.53360289794996,19.24584616245712
45604678,8.3,760,65.13192895972784,15.061914220813485
45384674,28.2,754,65.10964954578729,14.591370522773902
46164762,13.9,649,65.84605940773514,16.420253606686234
47344996,11.2,469,67.82201526676327,19.74234709266332
45404744,24.2,475,65.73905998580246,14.743385852952986
45004612,58.1,514,64.57145988427978,13.71334027769326
45484756,17.2,519,65.84215607460271,14.936188473591423
47204802,74.9,479,66.10248241330676,18.781733655009567
47164802,6.4,411,66.1070165210379,18.694660543572144
47564910,23.8,435,67.02479807258872,19.934692352429128
47524906,48.2,393,66.99419312151444,19.830467221769524
47484840,7.7,413,66.40922197195773,19.515055504243193
45624636,28.8,444,64.75258206280098,15.034438567595629
45504628,52.9,566,64.6881753631358,14.772206175438113
45224612,39.7,416,64.56026454059072,14.168669617438006
45344602,17.6,490,64.46357011859105,14.402724664198258
45144632,9.5,457,64.74466685741612,14.02908999873885
47024834,22.3,432,66.40927798957567,18.48352801457141
48405016,13.1,309,67.84801924926977,22.284823081509305
55362724,25.7,1244,46.44915574310078,25.936087369831483
54702802,72.5,1181,47.258112168359304,25.29326574706791
54062582,30.5,668,45.43332638665298,23.937319483233907
53862602,34.4,1515,45.64332423077862,23.730253621620747
53282678,11.1,1042,46.409243791396534,23.161040428434177
55362714,21.5,1023,46.36146097123862,25.909422684959527
55082602,61.1,1286,45.43032638022922,25.26714491936852
54562798,34.9,1052,47.24870461868576,25.10109831209411
54822756,68.3,1131,46.83189136110782,25.32814331809036
54822720,39.8,989,46.51558544720038,25.235248090479544
53382660,32.2,1128,46.23410811493967,23.249378477632884
55282736,20.4,1120,46.56973449081206,25.86588564405245
54922754,11.9,729,46.79573930296616,25.451611273510167
53122718,22.1,749,46.788363031215454,23.04338686760029
54562744,22.0,512,46.77398543115401,24.96263415624349
53122690,134.3,1465,46.54066499603805,22.98180792274046
54222776,63.5,490,47.11628812085076,24.60399049743233
55262776,39.6,985,46.92427609893366,25.947844568634437
55142600,124.7,1316,45.401689777306075,25.337457407297407
53802622,22.6,509,45.829945600550225,23.69937495097695
53942614,24.9,1196,45.7360275545946,23.858626010660295
55462708,21.6,1091,46.28959861992428,26.020789292066222
55602766,48.2,790,46.77037508797553,26.357480682645427
53702622,12.3,571,45.84638571916752,23.572500941314885
52482540,14.9,270,45.30675201989209,21.858512950413285
55642600,26.6,831,45.30757085232033,25.963742366588985
54702798,27.8,1088,47.22298299706749,25.28276448786107
54842736,185.0,1313,46.65249556315628,25.302025802025497
54602834,19.9,1104,47.55760291038719,25.247440336853952
54202838,32.8,1140,47.665362394320155,24.734874436951387
54602838,40.2,1833,47.59272757769001,25.258022976223906
53482574,19.4,650,45.45734142608572,23.188829178895585
55102808,101.8,1158,47.23549828433534,25.828019778779794
54562856,56.5,1176,47.75816463591204,25.253467311763632
55402648,32.3,501,45.774727207316694,25.786703840491832
55202632,19.8,553,45.67186174293785,25.4934513275323
55022632,46.5,675,45.70519393110857,25.26650995970273
54682810,67.9,1100,47.332065873768386,25.288330823243346
54462846,29.3,1120,47.68871734251882,25.09605740935309
55462646,14.4,511,45.74574339058662,25.857173579492386
54502590,56.1,1261,45.42857499348724,24.509397354533373
53262546,70.5,1385,45.24389696259923,22.852530526841427
55062712,87.6,1052,46.40077237951279,25.52144536171204
54842728,40.7,1002,46.58220457231075,25.2814034725235
54682846,40.7,1320,47.6481209526591,25.3838468799281
53742594,85.3,1469,45.592351736933004,23.560725173943577
55202746,10.2,1008,46.67272316718208,25.790080831138795
55802642,37.4,1088,45.644917102933505,26.274695770604662
55642682,16.8,564,46.026759278893834,26.179701364670933
55642690,23.5,599,46.09687124990695,26.201170601625684
54482836,34.8,1178,47.597209317537526,25.095975412504696
53602612,30.3,1046,45.774258091617696,23.423415878685663
54062824,33.4,1149,47.56697987629365,24.5160959117
53282696,68.2,1286,46.56842452726214,23.20092802602234
53782594,31.7,1288,45.58580413840189,23.611252617892706
55462610,16.6,1086,45.42970286687608,25.764105519035372
54962784,33.3,868,47.05157463335846,25.582354589344074
52902694,62.3,1255,46.61022192123353,22.707132110480714
54602726,39.7,1088,46.60844439462869,24.968522150604965
53382666,21.2,1005,46.28716633718798,23.2626598414431
54962816,19.2,1026,47.33230500105277,25.668076703046097
55042608,38.9,1390,45.49044279599335,25.231814150652934
55002814,64.1,1260,47.3071747768975,25.714603502011784
55002594,38.6,1159,45.37458269987922,25.146965833216445
55222698,31.1,1083,46.24774942412927,25.68889466213754
54542866,18.1,950,47.84965714814262,25.253878434279414
55262674,49.6,605,46.029504719621855,25.6771544793174
54682788,149.9,1281,47.13883666517398,25.2306893540207
54782626,16.9,672,45.69606884555036,24.948800735056466
54822724,26.5,1001,46.5507391404715,25.245499400932257
55282604,11.3,1002,45.410866024031435,25.523103303327066
55302614,11.1,1048,45.49500032743809,25.57353139908543
55242762,26.6,987,46.805390046779934,25.884288613721562
55662746,103.0,1212,46.58344332963748,26.379075121964163
54602582,17.6,806,45.34052339995244,24.61606188162496
54742798,69.3,1195,47.215578336900286,25.334639349722973
55082606,74.1,1099,45.4655083144338,25.277095941569836
55142712,137.9,1498,46.385745098173864,25.62355876592651
54762800,32.8,590,47.229427257074555,25.365844892691914
54702820,283.4,1268,47.416167179528976,25.340747016252664
55382736,25.6,1105,46.55051450557635,25.993813790104
55782654,21.7,1077,45.75400445793683,26.28156174283896
53402530,16.8,277,45.08037452184677,22.994808980330912
52982672,51.4,1108,46.40312124641837,22.76291676056034
53082690,68.3,1409,46.54692766050492,22.930332994486566
55642672,23.7,540,45.93910611423601,26.152966229987417
55442614,30.9,1399,45.46862007056317,25.74928253550448
53142710,51.1,1090,46.71444827129287,23.051532891106113
54822580,20.1,812,45.28385317562012,24.88716243803279
54382834,34.3,1087,47.59782928157106,24.960058627782946
54782780,61.5,1041,47.05009329751719,25.339173453053647
55042756,63.2,1435,46.79078869676476,25.611190164075474
52802662,26.4,305,46.342027222242564,22.510696736207684
54482848,63.8,1381,47.702626145374474,25.127503077795325
54662818,46.7,1140,47.40601649299099,25.283399198198953
55062726,165.4,1403,46.52369684975425,25.557947028918086
53162712,38.5,1080,46.728978135751014,23.081774157323675
55742656,62.2,1048,45.77936096573825,26.236503317810577
53702604,29.8,1425,45.68728256594129,23.532357548112664
53362710,47.5,1092,46.67936140805569,23.33532222391312
54062618,15.5,475,45.75118658618854,24.019692569734243
55262704,53.1,1051,46.29282504172742,25.75555617785453
53022688,116.7,1350,46.53857346940803,22.848771049723016
54562816,34.9,1128,47.406859873278044,25.14797499946486
54782806,81.5,1238,47.278382020900594,25.40765365496306
55802656,34.2,1081,45.76760758899845,26.31211275747773
52982712,52.5,1065,46.75719655537793,22.84928324304311
28522106,78.6,1250,40.52122929789375,-7.425186888363917
28822078,44.4,904,40.33650776248022,-7.011686301858164
28882080,23.4,865,40.36618509221986,-6.947443507564786
29202218,39.3,1117,41.6434058456395,-6.910904605140718
28542220,71.2,1012,41.525079463867904,-7.6893591804695145
28102276,39.8,682,41.920543803203806,-8.35292896575831
28142280,75.4,1268,41.96420874464454,-8.316700411619093
28182282,30.8,1018,41.990390084439404,-8.275036917758507
28382100,51.7,1437,40.439497891289555,-7.57154137146806
28302282,39.9,1014,42.01639762016239,-8.133780206084303
29302234,20.7,894,41.80401538117588,-6.832883439178573
28622242,74.7,1124,41.73459300211663,-7.652383135697715
28602250,69.1,1022,41.80044332941141,-7.696589842052401
28422262,35.4,1268,41.867290179796406,-7.9394911228140765
28562254,64.8,1005,41.827024230760216,-7.7539912129532675
28502252,53.5,1232,41.7968154769547,-7.819255543363492
28522236,38.6,995,41.66098416617124,-7.754130756357154
28342236,13.7,1003,41.62273818349812,-7.964980681353235
28322234,50.2,1173,41.60096341964221,-7.983146224929459
28202170,37.9,1139,41.01515362400537,-7.956548903687978
28262288,66.9,1051,42.06017684616649,-8.196986050043856
50183292,8.3,68,52.29469694648652,20.25514435419892
50063302,6.7,91,52.39859178807478,20.10107009257969
50403010,52.3,568,49.76046930901153,20.0131977684891
46943130,10.8,232,51.15849306611726,15.337163786245926
49123230,11.8,115,51.86587636912329,18.60282937435256
48883170,7.1,153,51.35543335396867,18.159087859946297
48343156,11.8,184,51.28191740622022,17.366940052658606
51143456,26.3,140,53.61643380098214,22.045723891346224
51643338,10.4,120,52.49793990280726,22.483480853325684
48083036,33.1,1003,50.23165759213504,16.836264022278826
47143284,12.7,78,52.52422537635822,15.797213196080364
50403182,12.2,241,51.289583977721314,20.34664339893965
49962994,50.6,520,49.67014898396148,19.378739851968604
49882996,24.0,409,49.69708092600715,19.27209419253842
49343410,7.6,93,53.44516145360693,19.253840129232984
49503262,12.2,116,52.109341189349166,19.20939012578478
49303248,10.0,115,52.00692571387099,18.894347400422085
52483188,9.8,206,51.041146306500764,23.301650294113834
50642978,20.5,549,49.44612447325437,20.28249221689725
51543472,20.6,119,53.69668021288446,22.684697571695104
47883502,80.8,54,54.41463008378673,17.205132327197138
51703136,32.0,168,50.70298722843383,22.080572190380202
48583234,10.3,101,51.95616663281194,17.828865698684904
51723090,11.3,190,50.292928927596726,22.0031419517562
47763328,12.0,74,52.86984077123525,16.76788246201775
46803376,21.6,91,53.37165889562488,15.398936707444927
46963410,12.9,166,53.665178953137534,15.67911102351816
46703430,15.1,44,53.86200461010655,15.30918816682999
47143468,17.7,31,54.1713359517537,16.024559511785384
52263284,14.2,140,51.92335548636895,23.239076107947877
50463356,8.9,97,52.826557849769436,20.801305063309794
50923288,11.8,111,52.160960637538736,21.319370059114597
51503198,6.8,199,51.2810739122249,21.942735178127165
50003224,13.7,204,51.71254757531162,19.85859295505612
50683002,22.5,607,49.65445392337444,20.38311176305797
50863368,9.4,76,52.87814856805887,21.416459027681498
51143356,16.4,109,52.73184500229222,21.798565168967972
50083244,10.5,192,51.880601394774224,20.013059099002824
50203276,13.4,91,52.150027038695775,20.251176965555167
50703190,7.3,189,51.32171629137824,20.78956082141866
49303342,4.3,94,52.844253941174706,19.065307018473632
46343340,6.8,83,53.077717794673006,14.673919656905667
50342988,12.8,516,49.57201516280529,19.89013710367009
50382960,25.5,1016,49.317998612947186,19.89388076544929
50463086,16.5,307,50.42887895271607,20.240977212553215
50903130,15.5,335,50.76259900725995,20.94590473584539
51123106,29.1,181,50.51985595829128,21.203160751743347
52363162,8.8,201,50.83117238923609,23.06722482381198
50363296,230.7,66,52.30719532199967,20.525099197654736
46563276,10.0,21,52.49097397253526,14.936261534432555
46743132,15.6,219,51.18918769577202,15.053815432240098
47683144,9.6,113,51.2304635413275,16.40891528754805
48023148,23.1,115,51.23844835011312,16.899214585153043
40463188,32.5,37,51.734784427966915,6.016993802497786
40703338,354.6,-9,53.0920735145163,6.25173319621541
40843338,54.5,8,53.09838415827111,6.460481435195044
40843320,47.8,3,52.936851705766415,6.473634808928987
40623316,40.7,-12,52.8909285088375,6.1500159552231795
41063342,41.6,-8,53.143475275743384,6.78595596409111
40443366,11.3,-2,53.33053430580308,5.840044186608642
40783372,12.5,-17,53.40080913649947,6.3452026627538185
40343366,29.9,1,53.32529210024361,5.690190178935134
40943358,20.5,-9,53.28216720731418,6.595484407478195
41123358,75.8,0,53.289452768398725,6.865118168093957
41043334,91.4,-6,53.070868949546444,6.761474266400279
40183352,14.9,-4,53.190998096129306,5.463752103951065
39843158,29.2,20,51.43201003833364,5.150024340291312
40023148,26.0,16,51.35278394215569,5.417425530021338
40383310,75.2,-11,52.82516471512714,5.799159337984342
40243296,7.7,-14,52.692173147526276,5.604441697185655
40503298,141.7,-12,52.72361525308455,5.986833740526755
40663302,30.8,-5,52.76720442961033,6.220266266391493
40803304,22.8,-1,52.79151187799961,6.425994244426605
40743284,33.6,-1,52.609360181179085,6.352115881946294
40723262,35.8,5,52.411037634862055,6.339043112400052
40363340,44.6,-3,53.09318151950293,5.743256309699194
40263330,43.6,-16,52.998152284275655,5.603342987457708
40003262,62.9,-30,52.37381700786991,5.282894695538662
40863226,19.5,6,52.09407069127973,6.5695857582949
40243254,47.0,18,52.31551892060415,5.641819128438416
39903244,37.2,-1,52.20655642583539,5.15398449710457
40063210,15.1,-5,51.911022604762714,5.418960189937554
38823150,9.8,-5,51.29040773257084,3.697883538217789
38723176,12.8,-9,51.5152151198385,3.5220651196115274
40523162,8.2,8,51.50439167797996,6.12370592980252
40163140,18.5,17,51.28874266914606,5.624943006099198
40143280,14.3,3,52.54318971137491,5.471605113185204
40463278,34.2,-8,52.542209375643274,5.9443103797467804
39643304,19.9,-9,52.727993578054274,4.710461571840261
53123826,22.3,94,56.52099519971669,26.248464948236613
50183772,21.3,35,56.552344024133326,21.37902770902172
52903858,384.0,220,56.844331287408906,26.018431193913642
50403872,75.7,30,57.40514159652004,22.01274677831628
50663868,24.7,45,57.33003721471194,22.426898835174843
53563934,43.3,144,57.36855051872894,27.380143423388066
53843780,13.2,187,55.970980771743584,27.204176368973737
53663790,78.3,135,56.0960645819294,26.961816266922533
53083786,22.4,109,56.1800880229018,26.036432242124157
52163856,42.9,82,56.96908608737812,24.82309163301771
50703804,36.3,77,56.7585367696935,22.304297048351007
53563892,29.1,121,57.00383518718036,27.20777706639251
40242990,16.3,451,49.94705132878006,5.860015027832903
40322962,49.9,341,49.69971031626825,5.992320442939336
40502956,43.9,261,49.654388828955874,6.245714697169446
40382996,34.3,476,50.00784051611731,6.050375656658792
40382968,88.0,300,49.7564866848939,6.07099662334644
40282972,25.9,289,49.787499102068836,5.929382497931769
40342942,26.8,285,49.521137596609215,6.0347345205398035
40302942,16.0,300,49.51918462989132,5.97956813609705
40442956,43.1,404,49.65160272662109,6.162728911785048
40482946,18.8,237,49.563677415537896,6.225055748816275
52483744,9.1,80,55.92832631506225,24.945550158962067
52803628,13.6,137,54.85260293930844,25.05244629298028
51143722,30.7,131,55.96583796738555,22.768211890955648
51783768,28.7,47,56.26465014725025,23.92110024843368
51423570,165.0,99,54.58039619285466,22.770560990983807
51743706,308.2,119,55.72622940482572,23.663084341732596
51223716,21.5,114,55.90014499166688,22.876795500934133
50243722,18.0,41,56.10099521162949,21.34357415752948
50783758,457.6,83,56.33987592393268,22.300791688828966
50683680,18.5,11,55.665525301039374,21.92687254265955
50743686,50.5,111,55.70963334242291,22.037276293024753
50303656,261.6,-3,55.50791933637462,21.26885334751703
